"Settlement.id","long","lat","Name","Metric...System","Demographics...Projected.household.count","Demand..household....Target.household.count","Demand...Projected.nodal.demand.per.year","System..grid....Transformer.cost","Demographics...Population.count","Demographics...Projected.population.count","order","piece","group","id","fake.node","root","branch","dist","MV.line.per.kwh","near.sighted.sequence","depth","Total.Downstream.Demand.kWh","Total.Downstream.Network.Extent.m","Selection.Criteria","far.sighted.sequence"
"492",130.800033935866,-3.69287107488639,810702004599,"grid",122,122,125172,11000,186,186,1,"1","175.1","175",FALSE,486,"486-1",1167.95751657452,0.00933082092300614,418,1,125172,1167.95751657452,0.00933082092300614,377
"1141",128.974461999999,-3.255826,810305001202,"grid",89,89,91314,7000,418,418,1,"1","681.1","681",FALSE,369,"369",576.500698185131,0.00631338785055009,292,0,155952,2325.14206525221,0.0149093443190995,378
"334",128.690925999999,-3.534841,810308002401,"grid",5,5,5130,3000,18,18,1,"1","442.1","442",FALSE,324,"324",76.6725847465891,0.0149459229525515,373,0,5130,76.6725847465891,0.0149459229525515,379
"1165",128.113418,-3.68819,817103100214,"grid",1,1,1026,3000,3,3,1,"1","273.1","273",FALSE,94,"94",15.3393474273477,0.0149506310208067,374,0,1026,15.3393474273477,0.0149506310208067,380
"38",131.667716418418,-4.51361392555476,810701100299,"grid",29,29,29754,3000,147,147,1,"1","650.1","650",FALSE,514,"514",444.946711745629,0.0149541813452184,375,0,29754,444.946711745629,0.0149541813452184,381
"519",128.971413,-3.266146,810305001303,"grid",2,2,2052,3000,5,5,1,"1","337.1","337",FALSE,371,"371",30.7930552963053,0.0150063622301683,377,0,2052,30.7930552963053,0.0150063622301683,382
"393",128.566397999999,-3.503491,810308001801,"grid",7,7,7182,3000,21,21,1,"1","504.1","504",FALSE,309,"309",108.790098966078,0.0151476049799607,378,0,7182,108.790098966078,0.0151476049799607,383
"1027",130.606157999999,-3.185579,810704000502,"grid",43,43,44118,3000,108,108,1,"1","693.1","693",FALSE,473,"473",668.363475293658,0.0151494509110489,379,0,44118,668.363475293658,0.0151494509110489,384
"1294",130.828520999999,-3.746726,810702002901,"grid",5,5,5130,3000,24,24,1,"1","446.1","446",FALSE,490,"490",79.0543832836538,0.0154102111664043,383,0,5130,79.0543832836538,0.0154102111664043,385
"408",128.058753,-3.262455,810602100404,"grid",6,6,6156,3000,12,12,1,"1","478.1","478",FALSE,66,"66",95.0670786549684,0.0154429952331008,384,0,6156,95.0670786549684,0.0154429952331008,386
"1059",128.205306,-3.663638,817103001406,"grid",7,7,7182,3000,28,28,1,"1","514.1","514",FALSE,195,"195",114.383228487632,0.0159263754507982,385,0,7182,114.383228487632,0.0159263754507982,387
"155",127.244649,-3.603206,810402300102,"grid",164,164,168264,13000,765,765,1,"1","123.1","123",FALSE,26,"26-1",1986.82624619845,0.0118077916024726,351,1,879282,14030.7334274169,0.0159570347481433,388
"34",128.314186,-3.276551,810603100401,"grid",9,9,9234,3000,40,40,1,"1","545.1","545",FALSE,253,"253",149.025641741626,0.0161387959434292,386,0,9234,149.025641741626,0.0161387959434292,389
"778",129.819668,-3.324833,810304100902,"grid",33,33,33858,3000,139,139,1,"1","669.1","669",FALSE,430,"430",546.957822091638,0.0161544634086963,387,0,33858,546.957822091638,0.0161544634086963,390
"516",126.546662,-3.789876,810902000901,"grid",40,40,41040,3000,103,103,1,"1","692.1","692",FALSE,6,"6",664.343545670706,0.0161877082278437,388,0,41040,664.343545670706,0.0161877082278437,391
"406",130.561589760967,-3.14487813280534,810704001799,"grid",115,115,117990,9000,645,645,1,"1","745.1","745",FALSE,472,"472",1954.26197930389,0.0165629458369683,389,0,117990,1954.26197930389,0.0165629458369683,392
"128",129.045771,-3.222853,810306001101,"grid",43,43,44118,3000,182,182,1,"1","698.1","698",FALSE,397,"397",744.950086828645,0.0168854002182475,393,0,167238,2778.51113027498,0.0166141136002283,393
"480",129.040051,-3.217287,810306001301,"grid",50,50,51300,6000,177,177,2,"1","710.1","710",FALSE,397,"397-1",886.745365211219,0.0172854847019731,396,1,123120,2033.56104344633,0.0165169025621047,394
"95",129.046646,-3.209349,810306001202,"grid",70,70,71820,7000,249,249,1,"1","723.1","723",FALSE,397,"397-1-1",1146.81567823512,0.0159679153193416,397,2,71820,1146.81567823512,0.0159679153193416,395
"501",130.500538,-3.1063,810704000608,"grid",2,2,2052,3000,8,8,1,"1","345.1","345",FALSE,469,"469",34.1567131043474,0.0166455716882785,390,0,2052,34.1567131043474,0.0166455716882785,396
"1153",128.157075999999,-3.588967,810311001201,"grid",20,20,20520,3000,78,78,1,"1","629.1","629",FALSE,133,"133",342.237980696916,0.0166782641665164,391,0,20520,342.237980696916,0.0166782641665164,397
"1087",129.971331999999,-3.375936,810703100801,"grid",8,8,8208,3000,42,42,1,"1","538.1","538",FALSE,454,"454",137.941792497785,0.0168057739397886,392,0,8208,137.941792497785,0.0168057739397886,398
"850",127.247711,-3.579569,810402300103,"grid",324,324,332424,23000,1519,1519,2,"1","124.1","124",FALSE,26,"26-1-1",2650.19434029372,0.00797233154132588,352,2,711018,12043.9071812185,0.0169389624189802,399
"345",128.123209,-3.764797,817101000202,"grid",4,4,4104,3000,16,16,1,"1","434.1","434",FALSE,111,"111",70.9905791731154,0.0172978994086538,398,0,4104,70.9905791731154,0.0172978994086538,400
"989",128.027697999999,-3.591972,810311000902,"grid",7,7,7182,3000,31,31,1,"1","525.1","525",FALSE,58,"58",125.259794498459,0.0174407956695153,401,0,7182,125.259794498459,0.0174407956695153,401
"685",130.394892,-3.061184,810704000702,"grid",47,47,48222,6000,182,182,1,"1","801.1","801",FALSE,464,"464",4805.007232797,0.0996434663182157,653,0,331398,5860.85176905687,0.017685235786145,402
"722",130.394766,-3.062941,810704001402,"grid",95,95,97470,9000,306,306,2,"1","71.1","71",FALSE,464,"464-1",195.870118483689,0.00200954261294438,654,1,283176,1055.84453625987,0.00372858058684307,403
"213",130.392613,-3.064296,810704001401,"grid",21,21,21546,3000,65,65,1,"1","73.1","73",FALSE,464,"464-1-1",282.579851123466,0.0131151884861908,655,2,185706,859.974417776186,0.00463083808695565,404
"689",130.391084351845,-3.06716829251942,810704001599,"grid",149,149,152874,11000,598,598,2,"1","74.1","74",FALSE,464,"464-1-1-1",361.685813007189,0.00236590795692655,656,3,152874,361.685813007189,0.00236590795692655,405
"395",129.026097999999,-3.219627,810306001401,"grid",15,15,15390,3000,48,48,1,"1","592.1","592",FALSE,393,"393",236.731240752372,0.0153821468974901,382,0,60534,1075.92474407891,0.0177738914342173,406
"768",128.067052999999,-3.22602,810602100407,"grid",4,4,4104,3000,8,8,1,"1","439.1","439",FALSE,74,"74",74.5072718271457,0.0181547933302012,402,0,4104,74.5072718271457,0.0181547933302012,407
"1261",129.020142999999,-3.208661,810306000702,"grid",1,1,1026,3000,2,2,1,"1","286.1","286",FALSE,389,"389",19.0550838317101,0.0185722064636551,403,0,1026,19.0550838317101,0.0185722064636551,408
"354",129.020086999999,-3.224203,810306000801,"grid",44,44,45144,3000,204,204,1,"1","705.1","705",FALSE,393,"393-1",839.193503326536,0.0185892588899197,404,1,45144,839.193503326536,0.0185892588899197,409
"299",126.809666,-3.803763,810903000603,"grid",5,5,5130,3000,16,16,1,"1","752.1","752",FALSE,12,"12",2319.38491849383,0.452121816470532,861,0,1240434,23381.1287807012,0.0188491518135598,410
"832",126.811525,-3.80376,810903000604,"grid",98,98,100548,9000,349,349,2,"1","169.1","169",FALSE,12,"12-2",206.256582569315,0.00205132456706563,862,1,506844,5942.48284727589,0.0117244809986424,411
"964",126.820865,-3.800149,810903000605,"grid",75,75,76950,7000,266,266,2,"1","172.1","172",FALSE,12,"12-2-1",1111.34688455456,0.0144424546400852,863,2,406296,5736.22626470658,0.0141183429438306,412
"365",126.827766,-3.797929,810903000801,"grid",11,11,11286,3000,48,48,1,"1","171.1","171",FALSE,12,"12-2-1-1",804.480468714482,0.0712812749171081,864,3,329346,4624.87938015202,0.0140426159119953,413
"791",126.841054,-3.791716,810903000802,"grid",140,140,143640,11000,663,663,2,"1","173.1","173",FALSE,12,"12-2-1-1-1",1628.15936626513,0.0113349997651429,865,4,318060,3820.39891143754,0.0120115667214913,414
"998",126.859926,-3.785877,810903000701,"grid",170,170,174420,13000,757,757,2,"1","174.1","174",FALSE,12,"12-2-1-1-1-1",2192.23954517241,0.0125687395090724,866,5,174420,2192.23954517241,0.0125687395090724,415
"61",128.419491999999,-3.545653,810309000801,"grid",6,6,6156,3000,22,22,1,"1","517.1","517",FALSE,283,"283",116.138688405477,0.0188659337890639,408,0,6156,116.138688405477,0.0188659337890639,416
"518",127.901399,-2.956222,810601001203,"grid",29,29,29754,3000,112,112,1,"1","651.1","651",FALSE,28,"28",445.214878121851,0.0149631941292549,376,0,124146,2356.33278027703,0.018980335897065,417
"123",127.924549,-3.708445,810311100101,"grid",2,2,2052,3000,9,9,1,"1","357.1","357",FALSE,29,"29",39.1455353621162,0.019076771618965,409,0,2052,39.1455353621162,0.019076771618965,418
"154",130.391119,-3.063056,810704000701,"grid",11,11,11286,3000,41,41,1,"1","72.1","72",FALSE,464,"464-1-1-2",215.70875364553,0.0191129499951737,657,3,11286,215.70875364553,0.0191129499951737,419
"747",129.511802999999,-3.303635,810304000401,"grid",237,237,243162,17000,1166,1166,1,"1","795.1","795",FALSE,420,"420",4522.22108989357,0.0185975649562578,405,0,1735992,33814.0168969099,0.0194782100936582,420
"1085",128.69299,-3.504353,810308002201,"grid",10,10,10260,3000,45,45,1,"1","567.1","567",FALSE,329,"329",200.553867443602,0.0195471605695519,410,0,10260,200.553867443602,0.0195471605695519,421
"578",128.189778999999,-3.607086,810311001401,"grid",1,1,1026,3000,2,2,1,"1","292.1","292",FALSE,170,"170",20.1057050061016,0.0195962037096507,411,0,1026,20.1057050061016,0.0195962037096507,422
"257",129.52766,-3.29749,810304000501,"grid",290,290,297540,21000,1553,1553,1,"1","95.1","95",FALSE,420,"420-1",1888.26176111565,0.00634624508004186,406,1,1492830,29291.7958070164,0.0196216553840801,423
"110",128.200399,-3.665662,817102001901,"grid",51,51,52326,6000,191,191,1,"1","402.1","402",FALSE,188,"188",55.5680616624504,0.00106195890498892,121,0,300618,6002.99852140878,0.0199688592213666,424
"60",127.890559999999,-2.942872,810601001204,"grid",92,92,94392,9000,362,362,1,"1","744.1","744",FALSE,28,"28-1",1911.11790215517,0.0202466088456138,412,1,94392,1911.11790215517,0.0202466088456138,425
"490",127.920277,-2.91279,810601001207,"grid",97,97,99522,9000,383,383,1,"1","717.1","717",FALSE,30,"30",997.678691062423,0.0100247050005267,334,0,172368,3550.68745997966,0.0205994584840554,426
"125",126.805753,-3.807255,810903000602,"grid",4,4,4104,3000,12,12,1,"1","170.1","170",FALSE,12,"12-1",582.456310034361,0.141924052152622,867,1,728460,15119.2610149315,0.0207551011928335,427
"958",126.765102,-3.832593,810903001002,"grid",73,73,74898,7000,334,334,2,"1","831.1","831",FALSE,12,"12-1-1",5317.85109571092,0.0710012429665802,868,2,724356,14536.8047048971,0.0200685915556675,428
"714",126.734303999999,-3.847876,810903000901,"grid",434,434,445284,31000,1486,1486,1,"1","68.1","68",FALSE,12,"12-1-1-1",3816.1669934709,0.00857018665272254,869,3,649458,9218.9536091862,0.0141948418668893,429
"89",130.807355,-3.865882,810702002605,"grid",195,195,200070,15000,877,877,1,"1","779.1","779",FALSE,482,"482",3400.43428854267,0.0169962227647457,395,0,2593728,55889.3696542633,0.021547891550025,430
"1012",130.858516,-3.869031,810702002604,"grid",106,106,108756,9000,476,476,2,"1","841.1","841",FALSE,482,"482-2",5686.68807888465,0.0522884997506772,514,1,1258902,19602.1852368839,0.0155708587617494,431
"315",130.864746392367,-3.86384805106048,810702002599,"grid",90,90,92340,7000,405,405,1,"1","50.1","50",FALSE,482,"482-2-1",899.954144101217,0.00974609209552975,515,2,1150146,13915.4971579992,0.0120988962775154,432
"1101",130.898729,-3.885797,810702002301,"grid",300,300,307800,21000,1192,1192,2,"1","61.1","61",FALSE,482,"482-2-1-1",4491.09888415923,0.0145909645359299,516,3,1057806,13015.543013898,0.0123042817056228,433
"425",130.918412999999,-3.891012,810702002401,"grid",132,132,135432,11000,500,500,1,"1","60.1","60",FALSE,482,"482-2-1-1-1",2259.40753358579,0.0166829666074915,517,4,750006,8524.44412973878,0.0113658345796417,434
"650",130.920367,-3.885603,810702002402,"grid",29,29,29754,3000,108,108,2,"1","52.1","52",FALSE,482,"482-2-1-1-1-1",639.326773065002,0.0214870865451705,518,5,614574,6265.03659615299,0.0101941126636548,435
"503",130.920429,-3.885249,810702002205,"grid",23,23,23598,3000,88,88,1,"1","51.1","51",FALSE,482,"482-2-1-1-1-1-1",39.9594788112452,0.00169334175825261,519,6,23598,39.9594788112452,0.00169334175825261,436
"1072",130.930353999999,-3.887182,810702002203,"grid",56,56,57456,6000,212,212,2,"1","59.1","59",FALSE,482,"482-2-1-1-1-1-2",1121.77734503205,0.0195241114075476,520,6,561222,5585.75034427674,0.00995283567692774,437
"522",130.935226,-3.881275,810702002101,"grid",150,150,153900,11000,592,592,1,"1","57.1","57",FALSE,482,"482-2-1-1-1-1-2-1",850.625165623056,0.00552712908137138,521,7,219564,914.444809334684,0.00416482123360243,438
"562",130.9358,-3.881237,810702002207,"grid",64,64,65664,7000,245,245,2,"1","56.1","56",FALSE,482,"482-2-1-1-1-1-2-1-1",63.8196437116286,0.000971912215393953,522,8,65664,63.8196437116286,0.000971912215393953,439
"465",130.935959,-3.894883,810702002201,"grid",6,6,6156,3000,23,23,1,"1","58.1","58",FALSE,482,"482-2-1-1-1-1-2-2",1058.26405023602,0.171907740454195,782,7,284202,3549.52818991,0.0124894553518624,440
"1208",130.9436,-3.891026,810702002202,"grid",130,130,133380,11000,498,498,2,"1","55.1","55",FALSE,482,"482-2-1-1-1-1-2-2-1",950.000666192325,0.00712251211720142,783,8,278046,2491.26413967398,0.0089598992241355,441
"859",130.948102,-3.883987,810702002206,"grid",36,36,36936,3000,137,137,1,"1","54.1","54",FALSE,482,"482-2-1-1-1-1-2-2-1-1",928.478180319394,0.0251374859302413,784,9,144666,1541.26347348165,0.0106539440745003,442
"462",130.953093,-3.886348,810702002204,"grid",105,105,107730,9000,403,403,1,"1","53.1","53",FALSE,482,"482-2-1-1-1-1-2-2-1-1-1",612.78529316226,0.00568815829538902,785,10,107730,612.78529316226,0.00568815829538902,443
"3",128.968982,-2.838142,810314100402,"grid",70,70,71820,7000,269,269,1,"1","749.1","749",FALSE,364,"364",2218.69240839789,0.0308924033472277,444,0,1689822,37249.2022284414,0.0220432697813388,444
"1204",129.006331999999,-2.817094,810314100501,"grid",286,286,293436,21000,1092,1092,2,"1","800.1","800",FALSE,364,"364-1",4762.79382832501,0.0162311162513291,445,1,1618002,35030.5098200436,0.021650473744806,445
"1055",130.000164,-3.458646,810703000802,"grid",2,2,2052,3000,9,9,1,"1","373.1","373",FALSE,460,"460",45.4349187109132,0.0221417732509324,419,0,2052,45.4349187109132,0.0221417732509324,446
"1063",128.247277999999,-3.62611,817103001203,"grid",11,11,11286,3000,45,45,1,"1","597.1","597",FALSE,228,"228",253.104542779963,0.0224264170458943,420,0,11286,253.104542779963,0.0224264170458943,447
"1249",128.23373,-3.73405,817102100401,"grid",7,7,7182,3000,28,28,1,"1","549.1","549",FALSE,221,"221",162.635920040059,0.0226449345641965,421,0,7182,162.635920040059,0.0226449345641965,448
"437",128.434859999999,-3.520484,810309000702,"grid",1,1,1026,3000,4,4,1,"1","302.1","302",FALSE,288,"288",23.3417673632686,0.0227502605879811,422,0,1026,23.3417673632686,0.0227502605879811,449
"950",129.043641,-2.797182,810314100601,"grid",161,161,165186,13000,770,770,1,"1","76.1","76",FALSE,364,"364-1-1",4698.05635860069,0.0284410080672738,446,2,1324566,30267.7159917185,0.0228510440338334,450
"413",129.058268,-2.803745,810314100701,"grid",159,159,163134,13000,777,777,1,"1","75.1","75",FALSE,364,"364-1-1-1",1780.89770448044,0.0109167782588574,447,3,1159380,25569.6596331179,0.0220545978308388,451
"1015",129.548635999999,-3.270774,810304000502,"grid",43,43,44118,3000,230,230,2,"1","96.1","96",FALSE,420,"420-1-1",3774.56717937113,0.0855561716163728,605,2,1195290,27403.5340459007,0.0229262639576176,452
"1222",129.570377,-3.303799,810304000701,"grid",176,176,180576,13000,833,833,2,"1","97.1","97",FALSE,420,"420-1-1-1",4394.34187047991,0.0243351379501147,606,3,1051650,15699.7341972239,0.0149286684707116,453
"763",129.589071999999,-3.310344,810304000801,"grid",110,110,112860,9000,451,451,1,"1","92.1","92",FALSE,420,"420-1-1-1-1",2199.23830960221,0.0194864284033511,607,4,871074,11305.3923267439,0.0129786818648518,454
"466",129.601709,-3.310553,810304000901,"grid",143,143,146718,11000,671,671,1,"1","91.1","91",FALSE,420,"420-1-1-1-1-1",1403.02017187239,0.00956269968151416,608,5,758214,9106.15401714174,0.0120100051135191,455
"200",129.626909,-3.31118,810304001001,"grid",198,198,203148,15000,821,821,1,"1","93.1","93",FALSE,420,"420-1-1-1-1-1-1",2798.30814119852,0.013774726510714,609,6,611496,7703.13384526935,0.0125971941685135,456
"940",129.656359,-3.315968,810304100101,"grid",300,300,307800,21000,1314,1314,2,"1","94.1","94",FALSE,420,"420-1-1-1-1-1-1-1",3312.28886836794,0.0107611724118517,610,7,408348,4904.82570407083,0.0120113866213887,457
"228",129.670424,-3.318789,810304100201,"grid",98,98,100548,9000,416,416,1,"1","90.1","90",FALSE,420,"420-1-1-1-1-1-1-1-1",1592.53683570289,0.0158385729771143,611,8,100548,1592.53683570289,0.0158385729771143,458
"122",128.698315,-3.586259,810308001002,"grid",9,9,9234,3000,31,31,1,"1","579.1","579",FALSE,333,"333",213.039479384325,0.0230712020125975,424,0,9234,213.039479384325,0.0230712020125975,459
"426",130.816139768001,-3.66153895875255,810702005099,"grid",25,25,25650,3000,51,51,1,"1","733.1","733",FALSE,491,"491",1431.97324876812,0.0558274171059695,528,0,112860,2630.06235269441,0.023303759991976,460
"584",130.811368773042,-3.65187337877473,810702005199,"grid",85,85,87210,7000,249,249,2,"1","732.1","732",FALSE,491,"491-1",1198.0891039263,0.0137379784878603,529,1,87210,1198.0891039263,0.0137379784878603,461
"877",129.785076,-3.32619,810304100601,"grid",9,9,9234,3000,54,54,1,"1","581.1","581",FALSE,428,"428",216.893632709293,0.023488589203952,425,0,9234,216.893632709293,0.023488589203952,462
"433",128.065651,-3.238163,810602100406,"grid",2,2,2052,3000,3,3,1,"1","389.1","389",FALSE,71,"71",48.7512701066412,0.0237579289018719,426,0,2052,48.7512701066412,0.0237579289018719,463
"684",129.072751,-2.848007,810314100801,"grid",77,77,79002,7000,369,369,2,"1","817.1","817",FALSE,364,"364-1-1-1-1",5177.88688685774,0.0655412127143331,556,4,996246,23788.7619286374,0.023878401447672,464
"429",129.076462999999,-2.856044,810314100902,"grid",27,27,27702,3000,88,88,1,"1","815.1","815",FALSE,364,"364-1-1-1-1-1",984.175266858552,0.035527227884577,557,5,917244,18610.8750417797,0.0202899937658678,465
"894",129.071328999999,-2.879755,810314101003,"grid",38,38,38988,3000,128,128,2,"1","816.1","816",FALSE,364,"364-1-1-1-1-1-1",2697.49207182106,0.0691877519190791,565,6,889542,17626.6997749211,0.0198154778244547,466
"1106",129.07182,-2.891453,810314101002,"grid",38,38,38988,3000,129,129,2,"1","812.1","812",FALSE,364,"364-1-1-1-1-1-1-1",1301.90268443145,0.0333923946966105,566,7,850554,14929.2077031001,0.0175523337766915,467
